TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON
1610612749,Milwaukee Bucks,47,22,25,0.468,190.36,109,298,0.366,22,72,0.306,124,155,0.8,44,135,179,52,65.0,18,19,19,101,112,364,-7.0,8,13,22,19,10,21,11,29,17,15,18,11,13,10,19,4,7,23,29,25,10,19,15,12,19,18,2010-11
1610612750,Minnesota Timberwolves,42,8,34,0.19,148.40833333333333,96,253,0.379,18,66,0.273,71,91,0.78,52,72,124,42,53.0,19,10,19,117,68,281,-139.0,21,30,29,30,24,25,21,27,24,20,22,30,29,17,7,29,25,28,25,22,26,19,21,29,29,30,2010-11
1610612751,New Jersey Nets,52,21,31,0.404,228.935,139,343,0.405,33,98,0.337,143,190,0.753,45,148,193,81,58.0,21,27,18,120,132,454,-45.0,1,18,27,24,2,5,3,22,4,4,12,2,2,24,16,2,3,3,27,17,3,15,23,2,3,25,2010-11
1610612740,New Orleans Hornets,47,29,18,0.617,207.55833333333334,137,332,0.413,20,82,0.244,138,180,0.767,61,141,202,66,44.0,37,26,25,120,128,432,53.0,8,4,6,5,5,6,7,18,20,9,27,5,4,21,2,3,2,9,15,2,4,27,23,3,4,5,2010-11
1610612752,New York Knicks,45,20,25,0.444,162.40166666666667,112,270,0.415,35,89,0.393,118,139,0.849,40,106,146,57,39.0,14,22,16,89,92,377,-16.0,13,22,22,21,17,19,20,16,3,6,2,15,17,2,21,18,18,14,9,28,6,11,8,20,16,20,2010-11
1610612760,Oklahoma City Thunder,51,34,17,0.667,245.48166666666665,167,404,0.413,26,84,0.31,200,249,0.803,65,188,253,72,46.0,29,40,17,139,167,560,81.0,3,1,5,4,1,1,1,17,7,8,16,1,1,9,1,1,1,7,16,4,1,12,27,1,1,2,2010-11
1610612753,Orlando Magic,43,22,21,0.512,172.68833333333333,130,289,0.45,39,104,0.375,91,135,0.674,55,109,164,53,51.0,23,20,7,116,88,390,14.0,19,13,13,14,16,10,15,5,2,2,4,24,19,30,5,16,13,21,23,14,9,2,20,24,13,13,2010-11
1610612755,Philadelphia 76ers,43,18,25,0.419,195.14666666666668,133,335,0.397,25,89,0.281,104,132,0.788,48,106,154,64,43.0,28,18,15,121,108,395,-41.0,19,23,22,22,8,8,6,25,9,6,21,19,22,13,15,18,17,12,14,7,15,8,25,15,10,24,2010-11
1610612756,Phoenix Suns,47,24,23,0.511,221.10166666666666,155,368,0.421,50,146,0.342,129,149,0.866,50,133,183,95,59.0,19,19,19,140,117,489,4.0,8,10,16,15,3,2,2,14,1,1,9,9,16,1,11,5,6,1,28,22,10,19,28,7,2,16,2010-11
1610612757,Portland Trail Blazers,47,28,19,0.596,183.22166666666666,123,303,0.406,24,81,0.296,131,167,0.784,57,115,172,68,39.0,41,16,19,84,118,401,60.0,8,5,9,7,12,12,10,21,12,10,19,8,7,14,4,14,10,8,9,1,17,19,5,6,9,4,2010-11
1610612758,Sacramento Kings,51,17,34,0.333,201.945,116,337,0.344,19,71,0.268,120,156,0.769,59,131,190,56,66.0,26,19,38,140,111,371,-95.0,3,24,29,29,6,17,5,30,23,16,25,14,11,20,3,7,4,17,30,12,10,30,28,14,18,29,2010-11
1610612759,San Antonio Spurs,38,26,12,0.684,142.62666666666667,94,221,0.425,22,65,0.338,100,121,0.826,30,111,141,47,42.0,20,16,17,65,83,310,39.0,27,7,1,2,27,26,28,13,17,21,10,21,24,5,26,15,21,27,12,20,17,12,1,26,26,8,2010-11
1610612761,Toronto Raptors,42,15,27,0.357,158.65166666666667,91,240,0.379,11,59,0.186,93,119,0.782,28,73,101,51,38.0,21,14,23,102,92,286,-93.0,21,27,25,28,20,28,23,28,30,27,30,23,25,16,29,28,30,26,7,17,19,26,16,20,27,28,2010-11
1610612762,Utah Jazz,42,24,18,0.571,191.74666666666667,144,305,0.472,21,61,0.344,123,154,0.799,45,121,166,83,51.0,29,23,13,127,116,432,6.0,21,10,6,9,9,3,9,2,19,25,7,12,14,11,16,12,12,2,23,4,5,7,26,8,4,15,2010-11
1610612764,Washington Wizards,39,16,23,0.41,161.83666666666667,111,274,0.405,16,54,0.296,89,124,0.718,49,88,137,53,50.0,28,9,19,102,94,327,-58.0,26,26,16,23,18,20,17,23,28,30,19,26,23,29,13,25,22,21,22,7,28,19,16,18,23,26,2010-11
1610612737,Atlanta Hawks,36,24,12,0.667,182.96,135,310,0.435,32,83,0.386,101,141,0.716,57,132,189,72,45.0,20,18,16,83,111,403,76.0,10,3,5,5,5,3,3,6,1,6,3,8,5,27,1,2,2,2,24,10,6,17,21,1,3,2,2011-12
1610612738,Boston Celtics,31,18,13,0.581,117.25,85,197,0.431,16,40,0.4,65,82,0.793,25,77,102,51,31.0,14,12,12,60,53,251,20.0,20,10,7,9,23,18,22,7,22,27,2,23,26,9,24,22,24,11,13,21,21,8,7,27,21,10,2011-12
1610612766,Charlotte Bobcats,24,5,19,0.208,77.64833333333333,46,124,0.371,9,36,0.25,33,44,0.75,19,51,70,26,24.0,7,6,9,52,32,134,-63.0,30,30,19,30,30,30,30,28,28,30,24,30,30,17,29,30,30,30,5,30,30,6,2,30,30,29,2011-12
1610612741,Chicago Bulls,30,22,8,0.733,92.46666666666667,70,175,0.4,11,46,0.239,75,101,0.743,43,60,103,37,24.0,13,15,17,51,66,226,43.0,25,6,1,1,29,26,26,18,27,24,26,15,17,18,6,28,23,23,5,25,14,19,1,21,26,5,2011-12
1610612739,Cleveland Cavaliers,31,11,20,0.355,119.26,80,189,0.423,12,46,0.261,75,103,0.728,27,79,106,39,23.0,13,12,15,57,68,247,-23.0,20,27,22,25,21,23,23,8,25,24,21,15,15,25,22,20,22,21,2,25,21,12,5,19,22,21,2011-12
1610612742,Dallas Mavericks,32,15,17,0.469,155.69833333333332,103,256,0.402,30,85,0.353,72,87,0.828,29,105,134,52,34.0,29,11,16,77,82,308,-10.0,16,20,13,17,10,9,8,16,2,3,8,18,22,3,20,10,13,10,15,4,25,17,20,11,11,17,2011-12
1610612743,Denver Nuggets,34,18,16,0.529,185.20166666666665,121,302,0.401,22,84,0.262,117,158,0.741,41,126,167,68,42.0,22,14,36,86,105,381,-1.0,11,10,10,12,4,4,4,17,10,4,20,2,1,20,8,4,4,4,23,8,15,30,22,4,5,14,2011-12
1610612765,Detroit Pistons,31,14,17,0.452,119.055,74,182,0.407,17,39,0.436,70,103,0.68,28,66,94,37,35.0,16,16,7,69,70,235,-24.0,20,22,13,19,22,25,24,13,17,29,1,20,15,28,21,26,25,23,16,17,11,2,14,17,24,22,2011-12
1610612744,Golden State Warriors,38,12,26,0.316,158.195,100,250,0.4,22,74,0.297,69,94,0.734,30,85,115,41,45.0,26,13,26,73,71,291,-76.0,9,24,30,28,8,12,10,18,10,10,16,22,19,22,19,18,18,18,24,5,17,28,17,16,14,30,2011-12
1610612745,Houston Rockets,43,23,20,0.535,173.25833333333333,119,271,0.439,26,75,0.347,99,117,0.846,35,114,149,57,51.0,22,16,21,96,102,363,23.0,1,5,22,11,6,6,6,4,5,9,11,9,10,1,14,6,7,6,28,8,11,26,26,6,6,9,2011-12
1610612754,Indiana Pacers,30,21,9,0.7,137.23833333333334,97,248,0.391,14,54,0.259,113,140,0.807,56,109,165,53,37.0,17,17,15,67,92,321,71.0,25,8,2,4,13,13,12,23,23,19,22,3,7,7,2,7,6,9,18,16,8,12,13,8,9,3,2011-12
1610612746,Los Angeles Clippers,40,21,19,0.525,185.58666666666667,121,291,0.416,24,97,0.247,128,158,0.81,41,126,167,60,57.0,32,14,17,135,107,394,-4.0,6,8,19,13,3,4,5,11,8,1,25,1,1,5,8,4,4,5,30,1,15,19,30,3,4,16,2011-12
1610612747,Los Angeles Lakers,43,31,12,0.721,194.26,149,317,0.47,29,86,0.337,111,152,0.73,49,130,179,91,38.0,24,32,13,63,108,438,91.0,1,1,5,2,2,1,2,1,3,2,12,4,3,23,4,3,3,1,19,7,2,11,9,2,1,1,2011-12
1610612763,Memphis Grizzlies,43,27,16,0.628,146.26,110,249,0.442,18,56,0.321,106,141,0.752,41,94,135,56,30.0,30,18,18,92,93,344,41.0,1,2,10,6,11,7,11,3,16,16,13,6,5,16,8,14,12,8,10,3,6,23,24,7,7,6,2011-12
1610612748,Miami Heat,29,18,11,0.621,131.41333333333333,93,213,0.437,13,49,0.265,75,99,0.758,25,86,111,45,30.0,19,13,12,66,78,274,30.0,27,10,4,7,18,15,18,5,24,22,19,15,18,15,24,17,20,16,10,13,17,8,11,14,17,8,2011-12
1610612749,Milwaukee Bucks,40,18,22,0.45,123.59166666666667,83,231,0.359,19,74,0.257,72,94,0.766,44,74,118,48,29.0,15,16,9,76,70,257,-20.0,6,10,26,20,20,21,14,30,14,10,23,18,19,14,5,23,17,12,9,20,11,6,19,17,19,18,2011-12
1610612750,Minnesota Timberwolves,41,16,25,0.39,144.43166666666667,95,244,0.389,25,84,0.298,95,116,0.819,35,99,134,47,36.0,19,20,15,97,76,310,-22.0,4,16,29,23,12,14,13,24,6,4,15,10,11,4,14,11,13,14,17,13,4,12,27,15,10,20,2011-12
1610612751,New Jersey Nets,32,13,19,0.406,113.18166666666667,76,180,0.422,19,54,0.352,64,83,0.771,24,70,94,46,30.0,14,9,12,66,54,235,-43.0,16,23,19,21,25,24,25,9,14,19,9,24,24,12,26,24,25,15,10,21,29,8,11,25,24,26,2011-12
1610612740,New Orleans Hornets,40,16,24,0.4,167.08166666666668,106,253,0.419,12,55,0.218,83,104,0.798,35,106,141,57,53.0,20,13,21,95,68,307,-38.0,6,16,28,22,7,8,9,10,25,18,29,12,14,8,14,9,9,6,29,10,17,26,25,19,12,24,2011-12
1610612752,New York Knicks,31,16,15,0.516,115.78833333333333,82,206,0.398,20,56,0.357,63,85,0.741,37,78,115,35,23.0,20,11,17,69,52,247,-3.0,20,16,9,14,24,22,21,21,12,16,7,25,23,19,13,21,18,25,2,10,25,19,14,28,22,15,2011-12
1610612760,Oklahoma City Thunder,32,18,14,0.563,156.79333333333332,103,262,0.393,25,83,0.301,110,131,0.84,38,109,147,39,40.0,16,34,15,90,86,341,12.0,16,10,8,10,9,9,7,22,6,6,14,5,8,2,12,7,8,21,22,17,1,12,23,9,8,11,2011-12
1610612753,Orlando Magic,33,17,16,0.515,126.12833333333333,84,208,0.404,29,83,0.349,81,121,0.669,41,96,137,41,24.0,11,12,18,65,82,278,34.0,13,15,10,15,19,20,20,15,3,6,10,13,9,29,8,12,10,18,5,27,21,23,10,11,16,7,2011-12
1610612755,Philadelphia 76ers,27,7,20,0.259,97.355,56,151,0.371,9,40,0.225,57,77,0.74,19,67,86,28,21.0,10,10,7,73,47,178,-43.0,28,29,22,29,26,29,28,29,28,27,28,28,27,21,29,25,27,28,1,28,28,2,17,29,28,26,2011-12
1610612756,Phoenix Suns,33,16,17,0.485,94.725,61,151,0.404,17,47,0.362,59,73,0.808,20,54,74,34,27.0,14,11,6,54,54,198,-30.0,13,16,13,16,27,27,28,14,17,23,6,26,29,6,28,29,29,26,8,21,25,1,4,25,27,23,2011-12
1610612757,Portland Trail Blazers,32,12,20,0.375,136.25833333333333,85,213,0.399,24,66,0.364,59,75,0.787,26,81,107,40,38.0,25,17,8,72,56,253,-21.0,16,24,22,24,14,18,18,20,8,13,5,26,28,10,23,19,21,20,19,6,8,4,16,23,20,19,2011-12
1610612758,Sacramento Kings,33,15,18,0.455,135.54833333333335,89,231,0.385,17,62,0.274,84,109,0.771,43,93,136,34,38.0,19,19,17,62,80,279,10.0,13,20,17,18,15,16,14,26,17,14,17,11,12,13,6,15,11,26,19,13,5,19,8,13,15,12,2011-12
1610612759,San Antonio Spurs,31,22,9,0.71,133.255,101,222,0.455,20,54,0.37,76,106,0.717,33,92,125,48,33.0,16,12,15,52,86,298,61.0,20,6,2,3,16,11,17,2,12,19,4,14,13,26,17,16,16,12,14,17,21,12,2,9,13,4,2011-12
1610612761,Toronto Raptors,34,12,22,0.353,132.92833333333334,86,223,0.386,17,73,0.233,70,90,0.778,33,95,128,44,48.0,14,17,18,110,65,259,-61.0,11,24,26,26,17,17,16,25,17,12,27,20,21,11,17,13,15,17,27,21,8,23,29,22,18,28,2011-12
1610612762,Utah Jazz,41,24,17,0.585,200.17,144,350,0.411,17,62,0.274,105,144,0.729,55,142,197,72,46.0,32,24,29,107,104,410,9.0,4,3,13,8,1,2,1,12,17,14,17,7,4,24,3,1,1,2,26,1,3,29,28,5,2,13,2011-12
1610612764,Washington Wizards,27,9,18,0.333,92.58166666666666,58,152,0.382,9,44,0.205,49,83,0.59,24,61,85,27,23.0,10,13,8,58,55,174,-39.0,28,28,17,27,28,28,27,27,28,26,30,29,24,30,26,27,28,29,2,28,17,4,6,24,29,25,2011-12
1610612737,Atlanta Hawks,40,22,18,0.55,159.49666666666667,107,248,0.431,27,81,0.333,90,127,0.709,34,118,152,69,58.0,29,14,15,79,98,331,24.0,20,14,8,12,20,12,21,8,10,13,11,21,18,24,24,12,14,8,28,5,25,7,8,15,19,10,2012-13
1610612738,Boston Celtics,40,20,20,0.5,221.48166666666665,135,362,0.373,31,99,0.313,107,134,0.799,42,144,186,90,50.0,36,16,20,107,112,408,-13.0,20,18,12,17,1,5,1,27,6,4,18,12,16,8,12,2,4,1,22,2,21,17,23,4,5,21,2012-13
1610612751,Brooklyn Nets,40,26,14,0.65,173.88166666666666,97,254,0.382,19,66,0.288,131,164,0.799,42,103,145,41,52.0,26,19,21,102,112,344,5.0,20,6,2,3,13,23,20,23,23,23,20,3,3,7,12,19,18,28,25,8,15,20,21,4,13,16,2012-13
1610612766,Charlotte Bobcats,40,16,24,0.4,159.705,99,259,0.382,20,62,0.323,100,126,0.794,45,95,140,51,44.0,21,23,22,96,96,318,-8.0,20,25,20,23,19,21,17,22,22,25,15,17,19,10,10,22,21,23,14,20,11,22,19,18,21,18,2012-13
1610612741,Chicago Bulls,49,29,20,0.592,184.20833333333334,128,323,0.396,17,70,0.243,124,168,0.738,73,115,188,75,40.0,32,17,31,92,114,397,49.0,2,2,12,7,7,8,5,17,26,20,27,5,2,22,1,14,3,5,6,3,18,28,15,3,7,3,2012-13
1610612739,Cleveland Cavaliers,49,20,29,0.408,191.20333333333335,142,318,0.447,22,83,0.265,116,146,0.795,40,124,164,55,55.0,26,16,30,140,100,422,-41.0,2,18,27,22,6,2,7,5,18,11,23,8,11,9,15,8,11,17,26,8,21,27,30,13,4,26,2012-13
1610612742,Dallas Mavericks,47,23,24,0.489,209.24333333333334,140,330,0.424,34,89,0.382,119,146,0.815,37,142,179,75,62.0,29,25,21,129,122,433,-8.0,5,10,20,18,4,4,4,9,2,8,3,7,11,4,19,3,6,5,29,5,6,20,27,2,2,18,2012-13
1610612743,Denver Nuggets,47,29,18,0.617,211.275,167,356,0.469,24,74,0.324,137,200,0.685,56,133,189,76,49.0,44,13,43,114,133,495,59.0,5,2,8,4,3,1,2,3,13,17,13,1,1,28,4,4,2,4,21,1,26,30,26,1,1,2,2012-13
1610612765,Detroit Pistons,38,13,25,0.342,149.22333333333333,96,240,0.4,25,72,0.347,74,109,0.679,46,91,137,54,46.0,22,12,15,94,75,291,-34.0,27,29,23,28,24,24,23,14,12,19,7,27,25,29,9,26,23,19,17,17,27,7,17,27,26,25,2012-13
1610612744,Golden State Warriors,40,24,16,0.6,163.43833333333333,102,258,0.395,24,74,0.324,131,157,0.834,34,123,157,60,40.0,27,11,16,93,107,359,34.0,20,9,5,5,16,18,18,18,13,17,13,3,4,2,24,11,13,15,6,7,29,9,16,8,12,8,2012-13
1610612745,Houston Rockets,44,23,21,0.523,152.365,96,241,0.398,32,88,0.364,100,122,0.82,37,99,136,43,44.0,14,24,25,91,80,324,8.0,11,10,17,16,23,24,22,15,4,10,5,17,20,3,19,20,24,27,14,28,7,24,14,23,20,15,2012-13
1610612754,Indiana Pacers,43,23,20,0.535,166.72333333333333,104,271,0.384,24,70,0.343,105,143,0.734,59,124,183,55,50.0,24,36,18,73,93,337,40.0,13,10,12,13,15,15,14,21,13,20,8,14,13,23,2,8,5,17,22,14,1,14,3,20,16,7,2012-13
1610612746,Los Angeles Clippers,32,17,15,0.531,127.54,92,194,0.474,19,60,0.317,104,133,0.782,30,74,104,46,38.0,17,21,7,80,89,307,3.0,30,23,3,15,30,26,30,2,23,26,16,15,17,12,27,30,30,26,5,27,12,1,9,21,22,17,2012-13
1610612747,Los Angeles Lakers,45,25,20,0.556,160.17666666666668,104,236,0.441,27,80,0.338,109,157,0.694,22,125,147,61,35.0,22,19,10,77,105,344,29.0,8,7,12,11,18,15,24,6,10,14,10,11,4,26,30,7,15,14,3,17,15,2,6,10,13,9,2012-13
1610612763,Memphis Grizzlies,45,27,18,0.6,171.7,104,269,0.387,13,50,0.26,121,155,0.781,57,117,174,49,56.0,21,24,23,96,105,342,48.0,8,5,8,5,14,15,15,20,28,30,24,6,6,13,3,13,8,25,27,20,7,23,19,10,15,4,2012-13
1610612748,Miami Heat,40,32,8,0.8,175.86833333333334,141,289,0.488,34,104,0.327,111,148,0.75,39,126,165,88,40.0,26,30,18,64,106,427,131.0,20,1,1,1,11,3,11,1,2,2,12,10,7,20,16,5,9,2,6,8,3,14,1,9,3,1,2012-13
1610612749,Milwaukee Bucks,44,25,19,0.568,176.555,135,322,0.419,32,91,0.352,84,119,0.706,52,113,165,68,50.0,21,36,10,76,98,386,20.0,11,7,11,8,10,5,6,10,4,6,6,24,22,25,6,15,9,9,22,20,1,2,5,15,8,12,2012-13
1610612750,Minnesota Timberwolves,41,16,25,0.39,136.30666666666667,85,236,0.36,15,69,0.217,87,115,0.757,38,82,120,52,33.0,32,15,17,83,76,272,-27.0,19,25,23,26,28,29,24,28,27,22,29,23,24,18,18,29,27,22,1,3,23,10,10,26,28,23,2012-13
1610612740,New Orleans Hornets,43,15,28,0.349,155.73666666666668,101,265,0.381,28,89,0.315,58,72,0.806,39,92,131,57,41.0,14,20,20,104,57,288,-97.0,13,28,26,27,22,20,16,24,9,8,17,29,29,6,16,24,26,16,10,28,13,17,22,29,27,28,2012-13
1610612752,New York Knicks,39,22,17,0.564,137.78333333333333,84,221,0.38,22,77,0.286,77,99,0.778,43,91,134,35,35.0,20,18,12,72,79,267,24.0,26,14,7,10,27,30,28,25,18,15,21,26,26,14,11,26,25,30,3,25,17,4,2,24,29,10,2012-13
1610612760,Oklahoma City Thunder,37,21,16,0.568,145.36666666666667,90,226,0.398,22,60,0.367,133,147,0.905,37,104,141,37,41.0,21,27,12,78,95,335,43.0,29,17,5,9,26,27,26,16,18,26,4,2,10,1,19,18,20,29,10,20,4,4,7,19,17,6,2012-13
1610612753,Orlando Magic,43,12,31,0.279,161.84,102,272,0.375,23,82,0.28,80,99,0.808,37,110,147,65,46.0,14,15,28,109,66,307,-80.0,13,30,29,30,17,18,13,26,16,12,22,25,26,5,19,16,15,12,17,28,23,25,25,28,22,27,2012-13
1610612755,Philadelphia 76ers,42,19,23,0.452,128.58166666666668,99,221,0.448,12,52,0.231,43,62,0.694,28,92,120,53,33.0,18,8,17,74,57,253,-8.0,18,20,19,20,29,21,28,4,30,28,28,30,30,27,28,24,27,20,1,26,30,10,4,29,30,18,2012-13
1610612756,Phoenix Suns,45,18,27,0.4,156.36833333333334,106,258,0.411,13,52,0.25,74,98,0.755,42,98,140,50,46.0,24,12,17,88,81,299,-24.0,8,22,25,23,21,13,18,13,28,28,26,27,28,19,12,21,21,24,17,14,27,10,12,22,24,22,2012-13
1610612757,Portland Trail Blazers,46,22,24,0.478,179.20166666666665,127,303,0.419,48,121,0.397,101,135,0.748,52,95,147,72,47.0,21,17,13,107,97,403,12.0,7,14,20,19,9,9,10,11,1,1,2,16,15,21,6,22,15,7,20,20,18,6,23,17,6,14,2012-13
1610612758,Sacramento Kings,38,17,21,0.447,146.665,89,226,0.394,31,75,0.413,89,117,0.761,24,89,113,53,40.0,25,17,28,89,77,298,-31.0,27,23,17,21,25,28,26,19,6,16,1,22,23,16,29,28,29,20,6,13,18,25,13,25,25,24,2012-13
1610612759,San Antonio Spurs,43,28,15,0.651,180.08833333333334,130,311,0.418,31,100,0.31,91,120,0.758,37,124,161,77,42.0,24,24,17,84,99,382,45.0,13,4,3,2,8,7,9,12,6,3,19,20,21,17,19,8,12,3,13,14,7,10,11,14,9,5,2012-13
1610612761,Toronto Raptors,48,19,29,0.396,211.29,120,353,0.34,19,93,0.204,115,148,0.777,53,126,179,66,45.0,22,20,35,134,112,374,-117.0,4,20,27,25,2,10,3,29,23,5,30,9,7,15,5,5,6,10,16,17,13,29,29,4,10,30,2012-13
1610612762,Utah Jazz,43,23,20,0.535,174.57,119,273,0.436,22,65,0.338,107,136,0.787,34,109,143,66,41.0,26,27,19,95,102,367,13.0,13,10,12,13,12,11,12,7,18,24,9,12,14,11,24,17,19,10,10,8,4,16,18,12,11,13,2012-13
1610612764,Washington Wizards,53,16,37,0.302,204.30333333333334,105,317,0.331,23,90,0.256,99,148,0.669,50,146,196,63,70.0,26,24,20,131,108,332,-99.0,1,25,30,29,5,14,8,30,16,7,25,19,7,30,8,1,1,13,30,8,7,17,28,7,18,29,2012-13
1610612737,Atlanta Hawks,49,21,28,0.429,197.00333333333333,135,328,0.412,39,116,0.336,130,156,0.833,51,134,185,81,61.0,33,17,20,129,122,439,11.0,4,17,27,22,7,6,7,13,3,3,14,5,7,5,6,7,6,1,29,2,15,18,28,3,6,12,2013-14
1610612738,Boston Celtics,49,15,34,0.306,178.13166666666666,104,302,0.344,26,99,0.263,92,116,0.793,49,111,160,51,58.0,20,27,16,125,85,326,-98.0,4,25,30,29,12,20,9,29,14,9,26,26,26,11,8,17,15,25,28,19,2,14,27,25,24,30,2013-14
1610612751,Brooklyn Nets,38,20,18,0.526,172.05,115,276,0.417,33,91,0.363,100,142,0.704,31,119,150,56,38.0,28,15,12,105,102,363,1.0,25,19,7,13,15,13,16,12,8,13,8,20,13,28,27,14,19,19,6,9,21,9,20,11,16,15,2013-14
1610612766,Charlotte Bobcats,48,26,22,0.542,211.485,130,353,0.368,20,87,0.23,132,168,0.786,53,167,220,61,38.0,16,18,22,108,113,412,2.0,7,5,15,11,3,8,3,24,26,15,30,4,3,14,5,2,2,9,6,26,10,24,22,6,8,14,2013-14
1610612741,Chicago Bulls,37,23,14,0.622,165.34666666666666,97,280,0.346,23,75,0.307,97,130,0.746,56,102,158,57,49.0,29,18,17,75,101,314,46.0,27,14,3,6,19,26,15,27,19,20,19,22,21,24,3,22,16,15,20,8,10,16,4,12,25,8,2013-14
1610612739,Cleveland Cavaliers,42,19,23,0.452,176.37166666666667,122,313,0.39,25,77,0.325,105,135,0.778,49,116,165,57,47.0,27,18,27,96,92,374,-3.0,16,20,19,20,13,9,8,21,17,18,16,18,17,16,8,15,12,15,14,11,10,28,13,20,13,16,2013-14
1610612742,Dallas Mavericks,48,26,22,0.542,182.25666666666666,134,301,0.445,39,100,0.39,133,166,0.801,36,142,178,72,42.0,20,22,9,93,112,440,63.0,7,5,15,11,11,7,10,5,3,8,4,3,4,9,21,4,8,5,11,19,6,3,9,8,5,3,2013-14
1610612743,Denver Nuggets,43,22,21,0.512,148.87666666666667,104,257,0.405,26,97,0.268,98,138,0.71,36,102,138,59,47.0,20,17,16,104,98,332,-18.0,11,15,13,16,24,20,23,16,14,11,25,21,15,27,21,22,23,11,14,19,15,14,18,16,22,21,2013-14
1610612765,Detroit Pistons,39,15,24,0.385,134.98333333333332,81,234,0.346,15,59,0.254,70,103,0.68,32,72,104,33,39.0,18,18,22,76,78,247,-32.0,23,25,20,26,28,29,26,28,30,28,27,29,28,30,25,30,29,30,8,23,10,24,5,27,30,23,2013-14
1610612744,Golden State Warriors,43,24,19,0.558,201.35166666666666,143,330,0.433,40,117,0.342,97,128,0.758,48,139,187,74,51.0,33,21,21,117,88,423,15.0,11,11,10,9,5,4,6,8,2,2,12,22,23,21,11,5,5,3,22,2,7,22,25,23,7,11,2013-14
1610612745,Houston Rockets,42,24,18,0.571,162.96666666666667,112,256,0.438,33,87,0.379,138,186,0.742,48,129,177,56,48.0,22,16,18,93,120,395,62.0,16,11,7,8,21,15,24,7,8,15,6,2,2,26,11,8,9,19,18,16,19,17,9,4,9,4,2013-14
1610612754,Indiana Pacers,37,26,11,0.703,140.92666666666668,102,237,0.43,23,66,0.348,107,135,0.793,41,93,134,55,30.0,16,17,9,77,93,334,52.0,27,5,2,2,26,22,25,9,19,25,10,17,17,12,16,25,25,22,3,26,15,3,7,19,21,6,2013-14
1610612746,Los Angeles Clippers,43,27,16,0.628,151.275,114,258,0.442,25,72,0.347,126,165,0.764,38,111,149,57,29.0,20,17,10,94,103,379,58.0,11,4,4,5,23,14,22,6,17,21,11,6,5,20,19,17,21,15,2,19,15,5,11,9,12,5,2013-14
1610612747,Los Angeles Lakers,38,16,22,0.421,116.34,76,188,0.404,21,67,0.313,81,103,0.786,30,86,116,42,31.0,13,11,15,70,69,254,-11.0,25,23,15,23,29,30,30,18,24,24,17,28,28,13,28,26,27,29,4,29,28,12,2,30,29,19,2013-14
1610612763,Memphis Grizzlies,49,33,16,0.673,166.69666666666666,120,265,0.453,22,62,0.355,120,149,0.805,38,125,163,59,42.0,30,15,11,70,113,382,106.0,4,1,4,3,18,11,20,4,21,27,9,9,10,7,19,12,14,11,11,6,21,7,2,6,11,1,2013-14
1610612748,Miami Heat,43,24,19,0.558,189.35666666666665,122,284,0.43,35,107,0.327,112,145,0.772,42,128,170,55,47.0,22,19,13,95,100,391,24.0,11,11,10,9,8,9,14,10,6,6,15,11,12,18,15,9,10,22,14,16,9,10,12,13,10,10,2013-14
1610612749,Milwaukee Bucks,40,10,30,0.25,173.88833333333332,87,276,0.315,21,70,0.3,110,147,0.748,49,109,158,44,42.0,24,18,30,104,90,305,-97.0,21,30,29,30,14,28,16,30,24,22,20,14,11,23,8,19,16,28,11,13,10,29,18,22,26,29,2013-14
1610612750,Minnesota Timberwolves,41,16,25,0.39,160.855,100,268,0.373,22,82,0.268,124,156,0.795,32,83,115,68,40.0,27,5,20,103,103,346,-91.0,20,23,22,25,22,23,19,23,21,17,24,7,7,10,25,27,28,7,10,11,30,18,16,9,17,28,2013-14
1610612740,New Orleans Pelicans,50,25,25,0.5,204.78666666666666,149,353,0.422,34,90,0.378,111,133,0.835,55,128,183,69,49.0,32,27,41,113,99,443,-11.0,2,9,22,17,4,2,3,11,7,14,7,12,19,4,4,9,7,6,20,4,2,30,24,14,3,19,2013-14
1610612752,New York Knicks,39,17,22,0.436,171.95666666666668,100,276,0.362,32,104,0.308,96,112,0.857,47,95,142,56,47.0,30,23,10,99,86,328,-22.0,23,22,15,21,16,23,16,26,10,7,18,24,27,2,14,24,22,19,14,6,5,5,14,24,23,22,2013-14
1610612760,Oklahoma City Thunder,43,25,18,0.581,168.715,111,288,0.385,39,115,0.339,111,129,0.86,41,123,164,49,36.0,15,20,8,101,92,372,9.0,11,9,7,7,17,16,13,22,3,4,13,12,22,1,16,13,13,26,5,28,8,2,15,20,14,13,2013-14
